kode_prompt,video,varian,penilai,kategori_penilai,skor_clarity,skor_structure,skor_creativity,skor_completeness
N1_V7,Statistika Deskriptif Bag.1,Aplikasi,AI8,Ahli_AI,8.50,8.75,8.75,8.75
N1_V7,Statistika Deskriptif Bag.1,Aplikasi,AI9,Ahli_AI,9.00,8.00,8.50,8.50
N1_V7,Statistika Deskriptif Bag.1,Aplikasi,AI10,Ahli_AI,8.75,8.50,9.00,9.00
N1_V7,Statistika Deskriptif Bag.1,Aplikasi,AI11,Ahli_AI,9.25,8.25,9.25,9.25
N1_V7,Statistika Deskriptif Bag.1,Aplikasi,AI12,Ahli_AI,8.50,8.75,8.75,8.75
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru1,Guru_Matematika,7.50,7.00,9.00,7.50
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru2,Guru_Matematika,7.75,7.25,8.75,7.75
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru3,Guru_Matematika,7.25,6.75,9.25,7.25
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru4,Guru_Matematika,7.00,7.00,9.00,7.50
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru5,Guru_Matematika,7.50,6.50,8.50,7.00
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru6,Guru_Matematika,7.75,7.25,8.75,7.75
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru7,Guru_Matematika,7.25,6.75,9.25,7.25
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru8,Guru_Matematika,7.00,7.00,9.00,7.50
N1_V8,Statistika Deskriptif Bag.1,Visual,Guru9,Guru_Matematika,7.50,6.50,8.50,7.00
N1_V8,Statistika Deskriptif Bag.1,Visual,AI1,Ahli_AI,8.00,7.50,9.50,8.00
N1_V8,Statistika Deskriptif Bag.1,Visual,AI2,Ahli_AI,7.75,7.75,9.25,8.25
N1_V8,Statistika Deskriptif Bag.1,Visual,AI3,Ahli_AI,8.25,7.25,9.75,8.50
N1_V8,Statistika Deskriptif Bag.1,Visual,AI4,Ahli_AI,7.50,7.75,9.25,8.00
N1_V8,Statistika Deskriptif Bag.1,Visual,AI5,Ahli_AI,8.00,7.00,9.00,7.75
N1_V8,Statistika Deskriptif Bag.1,Visual,AI6,Ahli_AI,7.75,7.50,9.50,8.00
N1_V8,Statistika Deskriptif Bag.1,Visual,AI7,Ahli_AI,8.25,7.25,9.75,8.50
N1_V8,Statistika Deskriptif Bag.1,Visual,AI8,Ahli_AI,7.50,7.50,9.25,8.00
N1_V8,Statistika Deskriptif Bag.1,Visual,AI9,Ahli_AI,8.00,7.00,9.00,7.75
N1_V8,Statistika Deskriptif Bag.1,Visual,AI10,Ahli_AI,7.75,7.75,9.50,8.25
N1_V8,Statistika Deskriptif Bag.1,Visual,AI11,Ahli_AI,8.25,7.25,9.75,8.50
N1_V8,Statistika Deskriptif Bag.1,Visual,AI12,Ahli_AI,7.50,7.50,9.25,8.00
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru1,Guru_Matematika,7.50,7.00,8.00,7.00
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru2,Guru_Matematika,7.75,7.25,8.25,7.25
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru3,Guru_Matematika,7.25,6.75,7.75,6.75
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru4,Guru_Matematika,7.00,7.00,8.00,7.00
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru5,Guru_Matematika,7.50,6.50,7.50,6.50
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru6,Guru_Matematika,7.75,7.25,8.25,7.25
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru7,Guru_Matematika,7.25,6.75,7.75,6.75
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru8,Guru_Matematika,7.00,7.00,8.00,7.00
N1_V9,Statistika Deskriptif Bag.1,Interaktif,Guru9,Guru_Matematika,7.50,6.50,7.50,6.50
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI1,Ahli_AI,8.00,7.00,8.50,7.50
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI2,Ahli_AI,7.75,7.25,8.25,7.75
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI3,Ahli_AI,8.25,6.75,8.75,8.00
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI4,Ahli_AI,7.50,7.25,8.25,7.75
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI5,Ahli_AI,8.00,6.50,8.00,7.25
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI6,Ahli_AI,7.75,7.00,8.50,7.50
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI7,Ahli_AI,8.25,6.75,8.75,8.00
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI8,Ahli_AI,7.50,7.25,8.25,7.75
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI9,Ahli_AI,8.00,6.50,8.00,7.25
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI10,Ahli_AI,7.75,7.00,8.50,7.50
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI11,Ahli_AI,8.25,6.75,8.75,8.00
N1_V9,Statistika Deskriptif Bag.1,Interaktif,AI12,Ahli_AI,7.50,7.25,8.25,7.75
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru1,Guru_Matematika,8.50,8.50,7.50,9.00
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru2,Guru_Matematika,8.75,8.25,7.75,9.25
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru3,Guru_Matematika,8.25,8.75,7.25,8.75
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru4,Guru_Matematika,8.00,8.50,7.50,9.00
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru5,Guru_Matematika,8.50,8.00,7.00,8.50
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru6,Guru_Matematika,8.75,8.25,7.75,9.25
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru7,Guru_Matematika,8.25,8.75,7.25,8.75
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru8,Guru_Matematika,8.00,8.50,7.50,9.00
N1_V10,Statistika Deskriptif Bag.1,Analitis,Guru9,Guru_Matematika,8.50,8.00,7.00,8.50
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI1,Ahli_AI,9.00,9.00,8.00,9.50
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI2,Ahli_AI,8.75,8.75,8.25,9.25
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI3,Ahli_AI,9.25,9.25,7.75,9.75
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI4,Ahli_AI,8.50,8.75,8.00,9.25
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI5,Ahli_AI,9.00,8.50,7.50,9.00
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI6,Ahli_AI,8.75,9.00,8.25,9.50
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI7,Ahli_AI,9.25,9.25,7.75,9.75
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI8,Ahli_AI,8.50,8.75,8.00,9.25
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI9,Ahli_AI,9.00,8.50,7.50,9.00
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI10,Ahli_AI,8.75,9.00,8.25,9.50
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI11,Ahli_AI,9.25,9.25,7.75,9.75
N1_V10,Statistika Deskriptif Bag.1,Analitis,AI12,Ahli_AI,8.50,8.75,8.00,9.25
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru1,Guru_Matematika,8.50,8.50,7.50,8.00
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru2,Guru_Matematika,8.75,8.25,7.75,8.25
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru3,Guru_Matematika,8.25,8.75,7.25,7.75
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru4,Guru_Matematika,8.00,8.50,7.50,8.00
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru5,Guru_Matematika,8.50,8.00,7.00,7.50
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru6,Guru_Matematika,8.75,8.25,7.75,8.25
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru7,Guru_Matematika,8.25,8.75,7.25,7.75
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru8,Guru_Matematika,8.00,8.50,7.50,8.00
N1_V11,Statistika Deskriptif Bag.2,Teori,Guru9,Guru_Matematika,8.50,8.00,7.00,7.50
N1_V11,Statistika Deskriptif Bag.2,Teori,AI1,Ahli_AI,9.00,8.50,8.00,8.50
N1_V11,Statistika Deskriptif Bag.2,Teori,AI2,Ahli_AI,8.75,8.75,8.25,8.75
N1_V11,Statistika Deskriptif Bag.2,Teori,AI3,Ahli_AI,9.25,8.50,7.75,9.00
N1_V11,Statistika Deskriptif Bag.2,Teori,AI4,Ahli_AI,8.50,8.75,8.00,8.50
N1_V11,Statistika Deskriptif Bag.2,Teori,AI5,Ahli_AI,9.00,8.25,7.50,8.25
N1_V11,Statistika Deskriptif Bag.2,Teori,AI6,Ahli_AI,8.75,8.50,8.25,8.75
N1_V11,Statistika Deskriptif Bag.2,Teori,AI7,Ahli_AI,9.25,8.75,7.75,9.00
N1_V11,Statistika Deskriptif Bag.2,Teori,AI8,Ahli_AI,8.50,8.50,8.00,8.50
N1_V11,Statistika Deskriptif Bag.2,Teori,AI9,Ahli_AI,9.00,8.25,7.50,8.25
N1_V11,Statistika Deskriptif Bag.2,Teori,AI10,Ahli_AI,8.75,8.75,8.25,8.75
N1_V11,Statistika Deskriptif Bag.2,Teori,AI11,Ahli_AI,9.25,8.50,7.75,9.00
N1_V11,Statistika Deskriptif Bag.2,Teori,AI12,Ahli_AI,8.50,8.75,8.00,8.50
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru1,Guru_Matematika,8.50,8.50,8.50,8.50
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru2,Guru_Matematika,8.75,8.25,8.75,8.75
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru3,Guru_Matematika,8.25,8.75,8.25,8.25
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru4,Guru_Matematika,8.00,8.50,8.50,8.50
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru5,Guru_Matematika,8.50,8.00,8.00,8.00
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru6,Guru_Matematika,8.75,8.25,8.75,8.75
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru7,Guru_Matematika,8.25,8.75,8.25,8.25
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru8,Guru_Matematika,8.00,8.50,8.50,8.50
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,Guru9,Guru_Matematika,8.50,8.00,8.00,8.00
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI1,Ahli_AI,9.00,8.50,9.00,9.00
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI2,Ahli_AI,8.75,8.75,8.75,8.75
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI3,Ahli_AI,9.25,8.25,9.25,9.25
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI4,Ahli_AI,8.50,8.75,8.75,8.75
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI5,Ahli_AI,9.00,8.00,8.50,8.50
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI6,Ahli_AI,8.75,8.50,9.00,9.00
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI7,Ahli_AI,9.25,8.25,9.25,9.25
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI8,Ahli_AI,8.50,8.75,8.75,8.75
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI9,Ahli_AI,9.00,8.00,8.50,8.50
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI10,Ahli_AI,8.75,8.50,9.00,9.00
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI11,Ahli_AI,9.25,8.25,9.25,9.25
N1_V12,Statistika Deskriptif Bag.2,Aplikasi,AI12,Ahli_AI,8.50,8.75,8.75,8.75
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru1,Guru_Matematika,7.50,7.00,9.00,7.50
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru2,Guru_Matematika,7.75,7.25,8.75,7.75
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru3,Guru_Matematika,7.25,6.75,9.25,7.25
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru4,Guru_Matematika,7.00,7.00,9.00,7.50
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru5,Guru_Matematika,7.50,6.50,8.50,7.00
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru6,Guru_Matematika,7.75,7.25,8.75,7.75
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru7,Guru_Matematika,7.25,6.75,9.25,7.25
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru8,Guru_Matematika,7.00,7.00,9.00,7.50
N1_V13,Statistika Deskriptif Bag.2,Visual,Guru9,Guru_Matematika,7.50,6.50,8.50,7.00
N1_V13,Statistika Deskriptif Bag.2,Visual,AI1,Ahli_AI,8.00,7.50,9.50,8.00
N1_V13,Statistika Deskriptif Bag.2,Visual,AI2,Ahli_AI,7.75,7.75,9.25,8.25
N1_V13,Statistika Deskriptif Bag.2,Visual,AI3,Ahli_AI,8.25,7.25,9.75,8.50
N1_V13,Statistika Deskriptif Bag.2,Visual,AI4,Ahli_AI,7.50,7.75,9.25,8.00
N1_V13,Statistika Deskriptif Bag.2,Visual,AI5,Ahli_AI,8.00,7.00,9.00,7.75
N1_V13,Statistika Deskriptif Bag.2,Visual,AI6,Ahli_AI,7.75,7.50,9.50,8.00
N1_V13,Statistika Deskriptif Bag.2,Visual,AI7,Ahli_AI,8.25,7.25,9.75,8.50
N1_V13,Statistika Deskriptif Bag.2,Visual,AI8,Ahli_AI,7.50,7.50,9.25,8.00
N1_V13,Statistika Deskriptif Bag.2,Visual,AI9,Ahli_AI,8.00,7.00,9.00,7.75
N1_V13,Statistika Deskriptif Bag.2,Visual,AI10,Ahli_AI,7.75,7.75,9.50,8.25
N1_V13,Statistika Deskriptif Bag.2,Visual,AI11,Ahli_AI,8.25,7.25,9.75,8.50
N1_V13,Statistika Deskriptif Bag.2,Visual,AI12,Ahli_AI,7.50,7.50,9.25,8.00
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru1,Guru_Matematika,7.50,7.00,8.00,7.00
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru2,Guru_Matematika,7.75,7.25,8.25,7.25
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru3,Guru_Matematika,7.25,6.75,7.75,6.75
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru4,Guru_Matematika,7.00,7.00,8.00,7.00
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru5,Guru_Matematika,7.50,6.50,7.50,6.50
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru6,Guru_Matematika,7.75,7.25,8.25,7.25
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru7,Guru_Matematika,7.25,6.75,7.75,6.75
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru8,Guru_Matematika,7.00,7.00,8.00,7.00
N1_V14,Statistika Deskriptif Bag.2,Interaktif,Guru9,Guru_Matematika,7.50,6.50,7.50,6.50
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI1,Ahli_AI,8.00,7.00,8.50,7.50
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI2,Ahli_AI,7.75,7.25,8.25,7.75
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI3,Ahli_AI,8.25,6.75,8.75,8.00
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI4,Ahli_AI,7.50,7.25,8.25,7.75
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI5,Ahli_AI,8.00,6.50,8.00,7.25
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI6,Ahli_AI,7.75,7.00,8.50,7.50
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI7,Ahli_AI,8.25,6.75,8.75,8.00
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI8,Ahli_AI,7.50,7.25,8.25,7.75
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI9,Ahli_AI,8.00,6.50,8.00,7.25
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI10,Ahli_AI,7.75,7.00,8.50,7.50
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI11,Ahli_AI,8.25,6.75,8.75,8.00
N1_V14,Statistika Deskriptif Bag.2,Interaktif,AI12,Ahli_AI,7.50,7.25,8.25,7.75
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru1,Guru_Matematika,8.50,8.50,7.50,9.00
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru2,Guru_Matematika,8.75,8.25,7.75,9.25
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru3,Guru_Matematika,8.25,8.75,7.25,8.75
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru4,Guru_Matematika,8.00,8.50,7.50,9.00
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru5,Guru_Matematika,8.50,8.00,7.00,8.50
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru6,Guru_Matematika,8.75,8.25,7.75,9.25
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru7,Guru_Matematika,8.25,8.75,7.25,8.75
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru8,Guru_Matematika,8.00,8.50,7.50,9.00
N1_V15,Statistika Deskriptif Bag.2,Analitis,Guru9,Guru_Matematika,8.50,8.00,7.00,8.50
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI1,Ahli_AI,9.00,9.00,8.00,9.50
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI2,Ahli_AI,8.75,8.75,8.25,9.25
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI3,Ahli_AI,9.25,9.25,7.75,9.75
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI4,Ahli_AI,8.50,8.75,8.00,9.25
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI5,Ahli_AI,9.00,8.50,7.50,9.00
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI6,Ahli_AI,8.75,9.00,8.25,9.50
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI7,Ahli_AI,9.25,9.25,7.75,9.75
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI8,Ahli_AI,8.50,8.75,8.00,9.25
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI9,Ahli_AI,9.00,8.50,7.50,9.00
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI10,Ahli_AI,8.75,9.00,8.25,9.50
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI11,Ahli_AI,9.25,9.25,7.75,9.75
N1_V15,Statistika Deskriptif Bag.2,Analitis,AI12,Ahli_AI,8.50,8.75,8.00,9.25
N1_V16,Probabilitas Bag.1,Teori,Guru1,Guru_Matematika,8.50,8.50,7.50,8.00
N1_V16,Probabilitas Bag.1,Teori,Guru2,Guru_Matematika,8.75,8.25,7.75,8.25
N1_V16,Probabilitas Bag.1,Teori,Guru3,Guru_Matematika,8.25,8.75,7.25,7.75
N1_V16,Probabilitas Bag.1,Teori,Guru4,Guru_Matematika,8.00,8.50,7.50,8.00
N1_V16,Probabilitas Bag.1,Teori,Guru5,Guru_Matematika,8.50,8.00,7.00,7.50
N1_V16,Probabilitas Bag.1,Teori,Guru6,Guru_Matematika,8.75,8.25,7.75,8.25
N1_V16,Probabilitas Bag.1,Teori,Guru7,Guru_Matematika,8.25,8.75,7.25,7.75
N1_V16,Probabilitas Bag.1,Teori,Guru8,Guru_Matematika,8.00,8.50,7.50,8.00
N1_V16,Probabilitas Bag.1,Teori,Guru9,Guru_Matematika,8.50,8.00,7.00,7.50
N1_V16,Probabilitas Bag.1,Teori,AI1,Ahli_AI,9.00,8.50,8.00,8.50
N1_V16,Probabilitas Bag.1,Teori,AI2,Ahli_AI,8.75,8.75,8.25,8.75
N1_V16,Probabilitas Bag.1,Teori,AI3,Ahli_AI,9.25,8.50,7.75,9.00
N1_V16,Probabilitas Bag.1,Teori,AI4,Ahli_AI,8.50,8.75,8.00,8.50
N1_V16,Probabilitas Bag.1,Teori,AI5,Ahli_AI,9.00,8.25,7.50,8.25
N1_V16,Probabilitas Bag.1,Teori,AI6,Ahli_AI,8.75,8.50,8.25,8.75
N1_V16,Probabilitas Bag.1,Teori,AI7,Ahli_AI,9.25,8.75,7.75,9.00
N1_V16,Probabilitas Bag.1,Teori,AI8,Ahli_AI,8.50,8.50,8.00,8.50
N1_V16,Probabilitas Bag.1,Teori,AI9,Ahli_AI,9.00,8.25,7.50,8.25
N1_V16,Probabilitas Bag.1,Teori,AI10,Ahli_AI,8.75,8.75,8.25,8.75
N1_V16,Probabilitas Bag.1,Teori,AI11,Ahli_AI,9.25,8.50,7.75,9.00
N1_V16,Probabilitas Bag.1,Teori,AI12,Ahli_AI,8.50,8.75,8.00,8.50
N1_V17,Probabilitas Bag.1,Aplikasi,Guru1,Guru_Matematika,8.50,8.00,8.50,8.50
N1_V17,Probabilitas Bag.1,Aplikasi,Guru2,Guru_Matematika,8.75,8.25,8.75,8.75
N1_V17,Probabilitas Bag.1,Aplikasi,Guru3,Guru_Matematika,8.25,7.75,8.25,8.25
N1_V17,Probabilitas Bag.1,Aplikasi,Guru4,Guru_Matematika,8.00,8.00,8.50,8.50
N1_V17,Probabilitas Bag.1,Aplikasi,Guru5,Guru_Matematika,8.50,7.50,8.00,8.00
N1_V17,Probabilitas Bag.1,Aplikasi,Guru6,Guru_Matematika,8.75,8.25,8.75,8.75
N1_V17,Probabilitas Bag.1,Aplikasi,Guru7,Guru_Matematika,8.25,7.75,8.25,8.25
N1_V17,Probabilitas Bag.1,Aplikasi,Guru8,Guru_Matematika,8.00,8.00,8.50,8.50
N1_V17,Probabilitas Bag.1,Aplikasi,Guru9,Guru_Matematika,8.50,7.50,8.00,8.00
N1_V17,Probabilitas Bag.1,Aplikasi,AI1,Ahli_AI,9.00,8.50,9.00,9.00
N1_V17,Probabilitas Bag.1,Aplikasi,AI2,Ahli_AI,8.75,8.75,8.75,8.75
N1_V17,Probabilitas Bag.1,Aplikasi,AI3,Ahli_AI,9.25,8.25,9.25,9.25
N1_V17,Probabilitas Bag.1,Aplikasi,AI4,Ahli_AI,8.50,8.75,8.75,8.75
N1_V17,Probabilitas Bag.1,Aplikasi,AI5,Ahli_AI,9.00,8.00,8.50,8.50
N1_V17,Probabilitas Bag.1,Aplikasi,AI6,Ahli_AI,8.75,8.50,9.00,9.00
N1_V17,Probabilitas Bag.1,Aplikasi,AI7,Ahli_AI,9.25,8.25,9.25,9.25
N1_V17,Probabilitas Bag.1,Aplikasi,AI8,Ahli_AI,8.50,8.75,8.75,8.75
N1_V17,Probabilitas Bag.1,Aplikasi,AI9,Ahli_AI,9.00,8.00,8.50,8.50
N1_V17,Probabilitas Bag.1,Aplikasi,AI10,Ahli_AI,8.75,8.50,9.00,9.00
N1_V17,Probabilitas Bag.1,Aplikasi,AI11,Ahli_AI,9.25,8.25,9.25,9.25
N1_V17,Probabilitas Bag.1,Aplikasi,AI12,Ahli_AI,8.50,8.75,8.75,8.75
N1_V18,Probabilitas Bag.1,Visual,Guru1,Guru_Matematika,8.00,7.50,9.00,8.00
N1_V18,Probabilitas Bag.1,Visual,Guru2,Guru_Matematika,8.25,7.75,8.75,8.25
N1_V18,Probabilitas Bag.1,Visual,Guru3,Guru_Matematika,7.75,7.25,9.25,7.75
N1_V18,Probabilitas Bag.1,Visual,Guru4,Guru_Matematika,7.50,7.50,9.00,8.00
N1_V18,Probabilitas Bag.1,Visual,Guru5,Guru_Matematika,8.00,7.00,8.50,7.50
N1_V18,Probabilitas Bag.1,Visual,Guru6,Guru_Matematika,8.25,7.75,8.75,8.25
N1_V18,Probabilitas Bag.1,Visual,Guru7,Guru_Matematika,7.75,7.25,9.25,7.75
N1_V18,Probabilitas Bag.1,Visual,Guru8,Guru_Matematika,7.50,7.50,9.00,8.00
N1_V18,Probabilitas Bag.1,Visual,Guru9,Guru_Matematika,8.00,7.00,8.50,7.50
N1_V18,Probabilitas Bag.1,Visual,AI1,Ahli_AI,8.50,7.50,9.50,8.50
N1_V18,Probabilitas Bag.1,Visual,AI2,Ahli_AI,8.25,7.75,9.25,8.75
N1_V18,Probabilitas Bag.1,Visual,AI3,Ahli_AI,8.75,7.25,9.75,9.00
N1_V18,Probabilitas Bag.1,Visual,AI4,Ahli_AI,8.00,7.75,9.25,8.50
N1_V18,Probabilitas Bag.1,Visual,AI5,Ahli_AI,8.50,7.00,9.00,8.00
N1_V18,Probabilitas Bag.1,Visual,AI6,Ahli_AI,8.25,7.50,9.50,8.50
N1_V18,Probabilitas Bag.1,Visual,AI7,Ahli_AI,8.75,7.25,9.75,9.00
N1_V18,Probabilitas Bag.1,Visual,AI8,Ahli_AI,8.00,7.50,9.25,8.50
N1_V18,Probabilitas Bag.1,Visual,AI9,Ahli_AI,8.50,7.00,9.00,8.00
N1_V18,Probabilitas Bag.1,Visual,AI10,Ahli_AI,8.25,7.75,9.50,8.50
N1_V18,Probabilitas Bag.1,Visual,AI11,Ahli_AI,8.75,7.25,9.75,9.00
N1_V18,Probabilitas Bag.1,Visual,AI12,Ahli_AI,8.00,7.50,9.25,8.50
N1_V19,Probabilitas Bag.1,Interaktif,Guru1,Guru_Matematika,7.50,7.00,8.00,7.00
N1_V19,Probabilitas Bag.1,Interaktif,Guru2,Guru_Matematika,7.75,7.25,8.25,7.25
N1_V19,Probabilitas Bag.1,Interaktif,Guru3,Guru_Matematika,7.25,6.75,7.75,6.75
N1_V19,Probabilitas Bag.1,Interaktif,Guru4,Guru_Matematika,7.00,7.00,8.00,7.00
N1_V19,Probabilitas Bag.1,Interaktif,Guru5,Guru_Matematika,7.50,6.50,7.50,6.50
N1_V19,Probabilitas Bag.1,Interaktif,Guru6,Guru_Matematika,7.75,7.25,8.25,7.25
N1_V19,Probabilitas Bag.1,Interaktif,Guru7,Guru_Matematika,7.25,6.75,7.75,6.75
N1_V19,Probabilitas Bag.1,Interaktif,Guru8,Guru_Matematika,7.00,7.00,8.00,7.00
N1_V19,Probabilitas Bag.1,Interaktif,Guru9,Guru_Matematika,7.50,6.50,7.50,6.50
N1_V19,Probabilitas Bag.1,Interaktif,AI1,Ahli_AI,8.00,7.00,8.50,7.50
N1_V19,Probabilitas Bag.1,Interaktif,AI2,Ahli_AI,7.75,7.25,8.25,7.75
N1_V19,Probabilitas Bag.1,Interaktif,AI3,Ahli_AI,8.25,6.75,8.75,8.00
N1_V19,Probabilitas Bag.1,Interaktif,AI4,Ahli_AI,7.50,7.25,8.25,7.75
N1_V19,Probabilitas Bag.1,Interaktif,AI5,Ahli_AI,8.00,6.50,8.00,7.25
N1_V19,Probabilitas Bag.1,Interaktif,AI6,Ahli_AI,7.75,7.00,8.50,7.50
N1_V19,Probabilitas Bag.1,Interaktif,AI7,Ahli_AI,8.25,6.75,8.75,8.00
N1_V19,Probabilitas Bag.1,Interaktif,AI8,Ahli_AI,7.50,7.25,8.25,7.75
N1_V19,Probabilitas Bag.1,Interaktif,AI9,Ahli_AI,8.00,6.50,8.00,7.25
